Date,Open,High,Low,Close,Adj Close,Volume
25-03-2003,206.199997,210.360001,206.199997,209.529999,209.529999,239900
26-03-2003,209.539993,210.929993,207.089996,207.520004,207.520004,296200
27-03-2003,207.470001,209.330002,205.320007,208.919998,208.919998,214300
28-03-2003,208.919998,209.800003,208,209.289993,209.289993,194300
31-03-2003,209.240005,210.309998,207.179993,208,208,242100
01-04-2003,208.110001,210.449997,207.850006,210.220001,210.220001,344300
02-04-2003,210.220001,212.080002,209.740005,209.929993,209.929993,299200
03-04-2003,210.009995,210.699997,208.5,208.710007,208.710007,214900
04-04-2003,208.839996,211.789993,208.789993,211.789993,211.789993,216100
07-04-2003,212.039993,215.589996,210.880005,211.100006,211.100006,237800
08-04-2003,211.220001,212.309998,210.270004,210.350006,210.350006,176600
09-04-2003,210.479996,212.690002,209.720001,210.039993,210.039993,220400
10-04-2003,210.100006,211.830002,209.960007,211.679993,211.679993,179000
11-04-2003,211.850006,213.539993,210.360001,210.850006,210.850006,222800
14-04-2003,210.850006,213.889999,210.850006,213.889999,213.889999,205300
15-04-2003,213.809998,216.839996,213.809998,216.820007,216.820007,198600
16-04-2003,216.820007,217.479996,215.080002,215.710007,215.710007,256000
17-04-2003,215.639999,217.339996,215.490005,217.190002,217.190002,265500
21-04-2003,217.190002,218.279999,216.460007,217.199997,217.199997,245000
22-04-2003,217.199997,220.139999,215.759995,219.639999,219.639999,381700
23-04-2003,219.619995,219.679993,217.690002,219.479996,219.479996,286000
24-04-2003,219.539993,224.139999,218.949997,223.059998,223.059998,314400
25-04-2003,223.149994,223.899994,220.869995,221.470001,221.470001,198400
28-04-2003,221.360001,224.889999,221.360001,224.690002,224.690002,222700
29-04-2003,224.770004,225.5,223.720001,224.199997,224.199997,299300
30-04-2003,224.199997,225.649994,223.050003,224.850006,224.850006,356800
01-05-2003,224.660004,224.710007,220.929993,222.809998,222.809998,353400
02-05-2003,222.809998,224.589996,222.240005,224.589996,224.589996,315300
05-05-2003,224.419998,225.25,223.690002,225.110001,225.110001,219800
06-05-2003,225.119995,225.899994,224.220001,225.119995,225.119995,232800
07-05-2003,224.839996,225.169998,223.559998,224.710007,224.710007,207800
08-05-2003,224.710007,224.710007,222.880005,223.949997,223.949997,190600
09-05-2003,223.970001,225.929993,223.880005,225.619995,225.619995,179400
12-05-2003,225.210007,226.649994,224.580002,226.210007,226.210007,217700
13-05-2003,225.940002,226.649994,225.190002,226.100006,226.100006,323900
14-05-2003,225.970001,227.169998,225.029999,226.75,226.75,391600
15-05-2003,226.649994,230.789993,226.649994,230.649994,230.649994,387100
16-05-2003,230.669998,235.229996,230.580002,235.080002,235.080002,384800
19-05-2003,235.029999,235.029999,231.070007,231.470001,231.470001,246500
20-05-2003,231.490005,233.479996,231.389999,233.089996,233.089996,306100
21-05-2003,233.149994,233.149994,230.940002,232.589996,232.589996,355900
22-05-2003,232.490005,236.800003,232.479996,236.479996,236.479996,330200
23-05-2003,236.529999,246.369995,236.529999,244.899994,244.899994,513000
27-05-2003,244.830002,248.929993,244.190002,248.800003,248.800003,431500
28-05-2003,248.520004,248.520004,246.929993,247.110001,247.110001,391200
29-05-2003,247.110001,249.179993,240.830002,242.080002,242.080002,307400
30-05-2003,242.080002,245.970001,242.039993,245.630005,245.630005,273000
02-06-2003,245.770004,249.190002,245.770004,247.690002,247.690002,252100
03-06-2003,247.720001,249.520004,246.619995,249.009995,249.009995,226800
04-06-2003,248.910004,251.630005,248.350006,251.410004,251.410004,262400
05-06-2003,251.100006,251.100006,247.979996,248.179993,248.179993,249600
06-06-2003,248.330002,251.080002,246.029999,246.270004,246.270004,281400
09-06-2003,246.270004,246.960007,245.25,245.610001,245.610001,184400
10-06-2003,245.580002,247.419998,245.460007,246.949997,246.949997,238700
11-06-2003,247.029999,249.119995,246.399994,248.800003,248.800003,215700
12-06-2003,248.820007,252.380005,248.440002,252.190002,252.190002,230700
13-06-2003,252.259995,253.029999,248.410004,249.009995,249.009995,212800
16-06-2003,249.050003,255,249.050003,255,255,207800
17-06-2003,255.029999,255.639999,252.440002,252.570007,252.570007,345300
18-06-2003,252.539993,253.059998,251.009995,253.039993,253.039993,353100
19-06-2003,253.009995,255.270004,252.820007,253.940002,253.940002,273100
20-06-2003,254.009995,256.98999,254.009995,254.369995,254.369995,513100
23-06-2003,254.389999,254.720001,251.119995,251.470001,251.470001,292000
24-06-2003,251.419998,251.919998,249.220001,250.509995,250.509995,212000
25-06-2003,250.539993,253.610001,250.350006,250.5,250.5,223000
26-06-2003,250.649994,252.190002,250.410004,252.130005,252.130005,193100
27-06-2003,252.130005,252.449997,249.350006,249.520004,249.520004,184200
30-06-2003,249.529999,251.479996,249.529999,250.990005,250.990005,233700
01-07-2003,250.899994,251.190002,247.679993,250.220001,250.220001,263500
02-07-2003,250.25,251.490005,249.740005,251.490005,251.490005,261100
03-07-2003,251.490005,251.490005,249.259995,249.570007,249.570007,159200
07-07-2003,249.600006,251.610001,249.449997,249.5,249.5,186100
08-07-2003,249.520004,249.559998,246.929993,247.330002,247.330002,211700
09-07-2003,247.289993,247.429993,245.289993,245.309998,245.309998,269300
10-07-2003,245.25,245.25,239.649994,240.580002,240.580002,274800
11-07-2003,240.679993,242.360001,240.630005,242.350006,242.350006,206500
14-07-2003,242.490005,244.940002,241.839996,242.009995,242.009995,192400
15-07-2003,242.100006,242.330002,238.520004,238.630005,238.630005,215400
16-07-2003,238.589996,239.009995,233.559998,234.699997,234.699997,263000
17-07-2003,234.660004,234.669998,232.690002,233.669998,233.669998,234500
18-07-2003,233.710007,237.770004,233.710007,237.589996,237.589996,198000
21-07-2003,237.539993,237.910004,233.059998,233.559998,233.559998,189200
22-07-2003,233.699997,238.080002,233.699997,237.919998,237.919998,241900
23-07-2003,238.029999,238.660004,235.610001,235.839996,235.839996,150700
24-07-2003,235.899994,238.660004,235.509995,236.440002,236.440002,202200
25-07-2003,236.5,238.610001,235.429993,237.509995,237.509995,167200
28-07-2003,237.559998,237.869995,235.300003,235.75,235.75,172600
29-07-2003,235.639999,237.339996,234.789993,235.559998,235.559998,215000
30-07-2003,235.539993,237.350006,235.210007,235.399994,235.399994,293100
31-07-2003,235.279999,237.789993,235.259995,235.929993,235.929993,262200
01-08-2003,235.919998,236.190002,233.889999,234.539993,234.539993,209400
04-08-2003,234.660004,235.199997,231.710007,235.029999,235.029999,257600
05-08-2003,234.75,235.300003,230.679993,231.119995,231.119995,278600
06-08-2003,230.789993,234.220001,229.460007,233.160004,233.160004,275300
07-08-2003,233.149994,234.479996,232.179993,234.479996,234.479996,232200
08-08-2003,234.479996,236.220001,234.369995,236.160004,236.160004,233000
11-08-2003,235.809998,237.160004,234.660004,235.880005,235.880005,152300
12-08-2003,235.919998,238.669998,235.490005,238.669998,238.669998,231200
13-08-2003,238.25,239.149994,236.649994,237.940002,237.940002,179100
14-08-2003,237.979996,238.380005,236.869995,237.960007,237.960007,164600
15-08-2003,237.960007,238,236.229996,237.470001,237.470001,117500
18-08-2003,237.460007,237.699997,234.960007,236.100006,236.100006,266300
19-08-2003,236.100006,236.789993,234.839996,236.029999,236.029999,238500
20-08-2003,236.020004,239.25,235.779999,239.080002,239.080002,222000
21-08-2003,239.160004,240.470001,237.800003,239.309998,239.309998,317900
22-08-2003,239.289993,239.830002,235.990005,236.300003,236.300003,216300
25-08-2003,236.259995,238.089996,236.110001,238.089996,238.089996,134200
26-08-2003,238.089996,239.160004,236.929993,238.800003,238.800003,189000
27-08-2003,238.639999,238.990005,237.720001,238.740005,238.740005,170500
28-08-2003,238.710007,239.179993,237.570007,238.690002,238.690002,190800
29-08-2003,238.690002,239.570007,237.580002,239.570007,239.570007,155000
02-09-2003,239.570007,243.520004,238.779999,243.470001,243.470001,234000
03-09-2003,243.449997,244.979996,243.080002,244.839996,244.839996,226200
04-09-2003,244.529999,245.039993,243.179993,244.339996,244.339996,227700
05-09-2003,244.339996,244.339996,242.860001,243.529999,243.529999,216700
08-09-2003,243.600006,245.880005,243.490005,245.740005,245.740005,197000
09-09-2003,245.699997,245.789993,244.029999,244.160004,244.160004,215400
10-09-2003,244.119995,245.669998,243.910004,245.050003,245.050003,204500
11-09-2003,245.050003,246.350006,243.820007,243.979996,243.979996,218400
12-09-2003,243.990005,245.820007,242.929993,245.710007,245.710007,320000
15-09-2003,245.630005,245.770004,243.179993,244.210007,244.210007,173700
16-09-2003,244.25,246.550003,243.779999,246.309998,246.309998,204100
17-09-2003,246.309998,246.479996,244.820007,245.089996,245.089996,202200
18-09-2003,245.059998,249.229996,245.059998,249.229996,249.229996,216100
19-09-2003,249.259995,250.130005,248.350006,250.110001,250.110001,223800
22-09-2003,249.979996,249.979996,246.809998,247.850006,247.850006,180100
23-09-2003,247.850006,248.559998,247.660004,248.539993,248.539993,178500
24-09-2003,248.539993,248.539993,245.270004,245.610001,245.610001,226000
25-09-2003,245.660004,247.470001,245.660004,246.410004,246.410004,193100
26-09-2003,246.449997,249.160004,244.710007,248.979996,248.979996,214400
29-09-2003,248.960007,252.020004,248.369995,252.020004,252.020004,189900
30-09-2003,251.990005,252.009995,248.460007,250.589996,250.589996,242500
01-10-2003,250.559998,253.029999,250.199997,253.029999,253.029999,259400
02-10-2003,252.960007,253.5,251.690002,253.320007,253.320007,203000
03-10-2003,253.419998,255.649994,252.940002,253.169998,253.169998,213300
06-10-2003,253.210007,253.899994,252.550003,253.850006,253.850006,151000
07-10-2003,253.889999,253.910004,250.949997,252.779999,252.779999,218500
08-10-2003,252.889999,253.429993,251.529999,252.460007,252.460007,294900
09-10-2003,252.460007,254.800003,252.460007,253.559998,253.559998,235400
10-10-2003,253.559998,253.809998,252.139999,253,253,209800
13-10-2003,253.009995,254.630005,253.009995,253.910004,253.910004,228900
14-10-2003,253.889999,255.020004,253.190002,255.009995,255.009995,181200
15-10-2003,254.970001,254.970001,251.809998,252.429993,252.429993,214500
16-10-2003,252.440002,253.529999,251.979996,253.210007,253.210007,191000
17-10-2003,253.240005,253.839996,251.380005,252.100006,252.100006,182300
20-10-2003,252.119995,252.820007,251.380005,252.580002,252.580002,134000
21-10-2003,252.479996,254.660004,252.279999,253.220001,253.220001,231300
22-10-2003,253.210007,253.490005,252,252.970001,252.970001,182900
23-10-2003,252.910004,253.259995,251.660004,252.630005,252.630005,204800
24-10-2003,252.630005,253.039993,251.360001,252.740005,252.740005,183600
27-10-2003,252.729996,254.960007,251.770004,252.169998,252.169998,203900
28-10-2003,252.050003,252.449997,250.949997,252.25,252.25,249500
29-10-2003,252.089996,253.649994,251.570007,252.860001,252.860001,181800
30-10-2003,252.649994,253.809998,252.199997,253.509995,253.509995,221100
31-10-2003,253.550003,254.479996,252.589996,252.699997,252.699997,217900
03-11-2003,252.770004,255.570007,252.639999,255.380005,255.380005,189800
04-11-2003,255.300003,255.300003,252.380005,252.580002,252.580002,209800
05-11-2003,252.360001,253.309998,251.369995,252.820007,252.820007,211200
06-11-2003,252.580002,252.580002,250.479996,251.729996,251.729996,188800
07-11-2003,251.399994,251.880005,249.350006,250.119995,250.119995,228700
10-11-2003,250.240005,250.729996,249.279999,250.050003,250.050003,168100
11-11-2003,250.080002,250.089996,248.850006,250.009995,250.009995,151300
12-11-2003,249.550003,250.440002,249.070007,249.600006,249.600006,155400
13-11-2003,249.539993,249.649994,248.020004,249.070007,249.070007,177100
14-11-2003,249.080002,250.059998,248.470001,248.660004,248.660004,166500
17-11-2003,248.630005,248.630005,245.289993,246.339996,246.339996,186200
18-11-2003,246.339996,247.570007,243.259995,243.470001,243.470001,192600
19-11-2003,243.470001,246.490005,243.470001,246.199997,246.199997,287500
20-11-2003,246.190002,248.139999,243.919998,245.279999,245.279999,248500
21-11-2003,245.389999,246.089996,244.630005,245.389999,245.389999,201400
24-11-2003,245.419998,248.330002,245.419998,247.720001,247.720001,215100
25-11-2003,247.589996,249.600006,247.399994,249.110001,249.110001,178800
26-11-2003,248.669998,250.300003,248.309998,250.300003,250.300003,129700
28-11-2003,250.300003,250.740005,250.020004,250.410004,250.410004,58500
01-12-2003,250.449997,252.949997,250.089996,252.809998,252.809998,177500
02-12-2003,252.809998,253.550003,252.119995,252.889999,252.889999,193600
03-12-2003,252.889999,253.610001,252.080002,252.160004,252.160004,225900
04-12-2003,251.869995,253.610001,251.449997,253.520004,253.520004,307200
05-12-2003,253.570007,256.23999,252.759995,253.809998,253.809998,214400
08-12-2003,253.889999,255.880005,253.699997,255.610001,255.610001,168600
09-12-2003,255.649994,256.109985,252.470001,252.729996,252.729996,189400
10-12-2003,252.75,254.110001,252.550003,253.070007,253.070007,196700
11-12-2003,253.070007,254.639999,253.070007,254.130005,254.130005,208200
12-12-2003,254.149994,254.679993,253.610001,254.25,254.25,202500
15-12-2003,254.25,256.220001,254.190002,254.339996,254.339996,205400
16-12-2003,254.479996,255.820007,254.110001,255.669998,255.669998,252300
17-12-2003,255.690002,257.709991,254.630005,257.600006,257.600006,219000
18-12-2003,257.600006,260.709991,256.829987,260.600006,260.600006,254800
19-12-2003,260.619995,261.519989,259.910004,261.359985,261.359985,261700
22-12-2003,261.359985,263.320007,260.75,263.320007,263.320007,183800
23-12-2003,263.26001,264.850006,263.26001,264.850006,264.850006,182000
24-12-2003,264.850006,265.380005,264.079987,264.75,264.75,78400
26-12-2003,264.75,265.609985,264.730011,264.730011,264.730011,53300
29-12-2003,264.73999,266.920013,264.720001,266.809998,266.809998,154700
30-12-2003,266.829987,267.779999,266.480011,267.700012,267.700012,159600
31-12-2003,267.649994,267.899994,266.5,266.899994,266.899994,164700
02-01-2004,266.790009,268.779999,265.809998,266.450012,266.450012,175500
05-01-2004,266.450012,267.660004,263.899994,266.51001,266.51001,279700
06-01-2004,266.480011,266.51001,264.440002,265.869995,265.869995,231600
07-01-2004,265.869995,267.700012,265.390015,267.700012,267.700012,326300
08-01-2004,267.630005,268.299988,266.929993,267.920013,267.920013,279200
09-01-2004,267.850006,267.869995,266.130005,266.98999,266.98999,222400
12-01-2004,266.950012,267.48999,265.850006,266.309998,266.309998,195600
13-01-2004,266.309998,267.299988,265.73999,266.179993,266.179993,194500
14-01-2004,266.170013,268.329987,266.160004,268.269989,268.269989,154500
15-01-2004,268.269989,268.309998,265.920013,266.170013,266.170013,188000
16-01-2004,266.26001,267.320007,266.059998,266.809998,266.809998,212100
20-01-2004,266.709991,268.130005,266.049988,268.130005,268.130005,214200
21-01-2004,268.170013,272.809998,267.98999,272.790009,272.790009,245500
22-01-2004,272.820007,273.880005,270.76001,272.609985,272.609985,217600
23-01-2004,272.570007,273.309998,270.5,271.290009,271.290009,192500
26-01-2004,271.269989,271.390015,267.809998,269.98999,269.98999,174300
27-01-2004,270.049988,270.700012,268.5,268.940002,268.940002,210900
28-01-2004,268.820007,274.220001,268.820007,271.579987,271.579987,324700
29-01-2004,271.480011,274.040009,270.899994,272.609985,272.609985,332100
30-01-2004,272.589996,272.600006,271.140015,271.940002,271.940002,206700
02-02-2004,271.920013,272.880005,270.649994,271.290009,271.290009,225100
03-02-2004,271.320007,272.73999,269.75,272.73999,272.73999,219900
04-02-2004,272.519989,272.519989,268.339996,269.329987,269.329987,263500
05-02-2004,269.410004,270.109985,267.279999,267.609985,267.609985,216800
06-02-2004,267.440002,269.480011,267.429993,269.459991,269.459991,180100
09-02-2004,269.089996,270.190002,268.049988,270.029999,270.029999,178100
10-02-2004,270.019989,272.26001,269.609985,272.26001,272.26001,197300
11-02-2004,271.660004,272.98999,269.320007,272.709991,272.709991,248800
12-02-2004,272.630005,273.029999,271.23999,271.5,271.5,187600
13-02-2004,271.470001,272.320007,269.660004,270.679993,270.679993,188900
17-02-2004,270.790009,273.5,270.790009,273.390015,273.390015,160300
18-02-2004,273.339996,274.779999,273.130005,274.660004,274.660004,197900
19-02-2004,274.660004,275.799988,272.910004,273.359985,273.359985,295700
20-02-2004,273.359985,273.980011,270.019989,271.230011,271.230011,274300
23-02-2004,271.320007,273.440002,271.220001,272.75,272.75,294600
24-02-2004,272.709991,273.309998,270.369995,271.609985,271.609985,254800
25-02-2004,271.290009,274.329987,271.160004,273.76001,273.76001,245500
26-02-2004,273.690002,275.140015,273.040009,274.709991,274.709991,161500
27-02-2004,274.709991,278.429993,274.51001,278.019989,278.019989,271300
01-03-2004,278.019989,280.390015,277.850006,279.850006,279.850006,179200
02-03-2004,279.869995,280.679993,278.51001,279.070007,279.070007,185200
03-03-2004,278.98999,279.48999,277,278.720001,278.720001,180100
04-03-2004,278.350006,279.130005,278.100006,278.850006,278.850006,188000
05-03-2004,278.850006,281.279999,278.399994,281.070007,281.070007,216700
08-03-2004,281.119995,281.630005,279.880005,279.899994,279.899994,141900
09-03-2004,279.899994,280.269989,278.75,279.890015,279.890015,177500
10-03-2004,279.940002,280.549988,276.880005,277.029999,277.029999,199200
11-03-2004,277.059998,278.309998,272.779999,272.929993,272.929993,306000
12-03-2004,272.929993,274.829987,272.059998,274.829987,274.829987,199300
15-03-2004,274.829987,275.670013,273.089996,274.679993,274.679993,205600
16-03-2004,274.779999,277.179993,274.779999,276.200012,276.200012,207000
17-03-2004,276.230011,281.5,276.230011,281.399994,281.399994,254200
18-03-2004,281.410004,281.549988,278.470001,280.459991,280.459991,179900
19-03-2004,280.48999,281.529999,278.679993,279.149994,279.149994,166600
22-03-2004,279.079987,279.130005,275.450012,276.119995,276.119995,176500
23-03-2004,276.160004,276.929993,275.23999,276.190002,276.190002,161700
24-03-2004,276.230011,277.320007,275.209991,276.200012,276.200012,203000
25-03-2004,276.230011,277.549988,275.880005,277.309998,277.309998,190400
26-03-2004,277.269989,278.720001,277.190002,277.619995,277.619995,176600
29-03-2004,277.529999,279.130005,276.790009,279,279,184000
30-03-2004,278.940002,280.589996,277.890015,280.519989,280.519989,199800
31-03-2004,280.519989,281.869995,279.269989,281.089996,281.089996,196200
01-04-2004,281.149994,283.029999,281.109985,282.869995,282.869995,216600
02-04-2004,282.880005,283.519989,281.040009,281.98999,281.98999,196500
05-04-2004,281.980011,282.619995,281.269989,282.480011,282.480011,193400
06-04-2004,282.480011,282.600006,281.529999,282.600006,282.600006,208600
07-04-2004,282.480011,282.480011,279.929993,280.200012,280.200012,199100
08-04-2004,280.200012,281,279.23999,280,280,182500
12-04-2004,280.040009,280.73999,274.380005,275.269989,275.269989,246800
13-04-2004,275.23999,275.23999,268.450012,270.790009,270.790009,329200
14-04-2004,270.660004,271.309998,266.619995,269.869995,269.869995,303700
15-04-2004,269.940002,273.73999,269.920013,271.980011,271.980011,332000
16-04-2004,272.100006,273.630005,272.040009,273.559998,273.559998,245900
19-04-2004,273.589996,273.589996,271.809998,272.440002,272.440002,181800
20-04-2004,272.440002,273.700012,270.230011,270.230011,270.230011,204600
21-04-2004,270.23999,270.730011,268.339996,270.179993,270.179993,202800
22-04-2004,270.130005,274.920013,269.869995,273.910004,273.910004,225000
23-04-2004,273.920013,274.609985,272.309998,273.700012,273.700012,186600
26-04-2004,273.730011,277.429993,273.549988,276.459991,276.459991,263900
27-04-2004,276.519989,277.549988,275.25,276.220001,276.220001,242400
28-04-2004,276.109985,277.799988,275.420013,276.720001,276.720001,282400
29-04-2004,276.549988,278.200012,272.459991,273.350006,273.350006,340700
30-04-2004,273.429993,274.25,272.959991,273.600006,273.600006,256600
03-05-2004,273.570007,274.869995,271.709991,274.869995,274.869995,229600
04-05-2004,274.869995,276.970001,273.549988,275.720001,275.720001,246100
05-05-2004,275.450012,276.119995,273.899994,273.910004,273.910004,250200
06-05-2004,273.880005,274.980011,271.640015,274.5,274.5,347200
07-05-2004,274.290009,274.290009,265.899994,267.609985,267.609985,315800
10-05-2004,267.200012,267.200012,261.790009,263.390015,263.390015,364600
11-05-2004,263.309998,264.470001,260.970001,262.5,262.5,303100
12-05-2004,262.160004,262.559998,259.079987,262.140015,262.140015,351000
13-05-2004,262.130005,263.73999,260.920013,262.950012,262.950012,302200
14-05-2004,262.950012,266.690002,262.920013,265.019989,265.019989,263400
17-05-2004,265.019989,265.019989,261.160004,261.890015,261.890015,215700
18-05-2004,262.029999,266.820007,262.029999,265.269989,265.269989,272600
19-05-2004,265.440002,267.109985,263.269989,263.540009,263.540009,223300
20-05-2004,263.459991,266.459991,263.350006,264.869995,264.869995,184600
21-05-2004,264.869995,266.720001,263.559998,264.75,264.75,198700
24-05-2004,264.809998,268.670013,264.779999,268.559998,268.559998,205600
25-05-2004,268.600006,273.23999,267.049988,273.170013,273.170013,293600
26-05-2004,272.809998,274.549988,271.200012,272.920013,272.920013,216200
27-05-2004,272.920013,276.359985,272.920013,274.880005,274.880005,226500
28-05-2004,274.980011,276.309998,274.790009,275.820007,275.820007,241400
01-06-2004,275.76001,276.399994,273.970001,274.720001,274.720001,213000
02-06-2004,274.75,276.670013,274.609985,275.179993,275.179993,210900
03-06-2004,275.190002,275.190002,272.140015,272.26001,272.26001,216800
04-06-2004,271.920013,274.059998,271.920013,272.559998,272.559998,155000
07-06-2004,272.709991,275.359985,272.709991,275.290009,275.290009,171000
08-06-2004,275.290009,275.290009,272.600006,273.269989,273.269989,158100
09-06-2004,273.269989,274.26001,270.329987,270.5,270.5,213900
10-06-2004,270.640015,272.329987,270.640015,272.320007,272.320007,169900
14-06-2004,272.320007,272.320007,270.359985,270.859985,270.859985,151500
15-06-2004,270.980011,274.299988,270.980011,272.269989,272.269989,191800
16-06-2004,272.380005,273.980011,272.359985,273.700012,273.700012,160000
17-06-2004,273.73999,276.01001,273.119995,275.410004,275.410004,215400
18-06-2004,275.420013,276.670013,273.98999,276.5,276.5,235400
21-06-2004,276.450012,279.769989,276.380005,278.130005,278.130005,199500
22-06-2004,278.23999,279.220001,277.079987,278,278,179900
23-06-2004,278,280.76001,276.5,280.100006,280.100006,198300
24-06-2004,280.100006,281.200012,279.76001,280.390015,280.390015,179900
25-06-2004,280.380005,280.570007,278.029999,279.01001,279.01001,227000
28-06-2004,278.950012,281.690002,278.519989,279.179993,279.179993,150500
29-06-2004,279.200012,279.359985,275.839996,276.619995,276.619995,176500
30-06-2004,276.670013,278.440002,274.899994,277.890015,277.890015,217700
01-07-2004,278.01001,278.26001,274.519989,275.640015,275.640015,228900
02-07-2004,275.73999,279.350006,275.640015,278.070007,278.070007,140300
06-07-2004,278.029999,278.779999,277.070007,277.799988,277.799988,158100
07-07-2004,277.799988,278.480011,276.329987,278.170013,278.170013,164100
08-07-2004,278.019989,278.73999,277.380005,277.730011,277.730011,188400
09-07-2004,277.730011,277.980011,275.049988,276.040009,276.040009,316000
12-07-2004,276.100006,277.570007,275.809998,277.170013,277.170013,161800
13-07-2004,277.160004,277.23999,276.380005,277.140015,277.140015,163100
14-07-2004,277.040009,280.070007,276.079987,279.829987,279.829987,212900
15-07-2004,279.829987,281.299988,279.619995,279.98999,279.98999,206200
16-07-2004,280,282.220001,280,282.070007,282.070007,206900
19-07-2004,282.070007,284.23999,282.070007,283.450012,283.450012,170500
20-07-2004,283.429993,285.070007,283.130005,284.51001,284.51001,194400
21-07-2004,284.5,284.820007,279.399994,279.399994,279.399994,230200
22-07-2004,279.309998,279.329987,276.649994,278.209991,278.209991,210500
23-07-2004,278.209991,278.619995,276.269989,276.920013,276.920013,170000
26-07-2004,276.98999,278.5,275.609985,276.01001,276.01001,164600
27-07-2004,276.01001,277.179993,274.839996,276.230011,276.230011,175400
28-07-2004,276.089996,278.350006,275.459991,278.109985,278.109985,222600
29-07-2004,278.040009,281.519989,278.040009,280.049988,280.049988,207800
30-07-2004,280.049988,281.480011,279.119995,281.309998,281.309998,252100
02-08-2004,281.179993,283.079987,280.589996,282.730011,282.730011,222700
03-08-2004,282.670013,283.859985,281.640015,283.25,283.25,213400
04-08-2004,283.029999,284.98999,281.130005,284.459991,284.459991,222100
05-08-2004,284.529999,285.450012,282.119995,282.390015,282.390015,215200
06-08-2004,282.170013,286.149994,282.170013,284.390015,284.390015,280700
09-08-2004,284.089996,284.649994,282.209991,282.429993,282.429993,192800
10-08-2004,282.350006,284,282.089996,283.980011,283.980011,224700
11-08-2004,283.630005,285.070007,282.220001,285.070007,285.070007,209100
12-08-2004,285,285.48999,283.660004,284.269989,284.269989,178600
13-08-2004,284.350006,284.549988,282.019989,283.170013,283.170013,162500
16-08-2004,283.130005,285.480011,282.679993,285.410004,285.410004,163900
17-08-2004,285.320007,285.51001,284.410004,285,285,184700
18-08-2004,284.940002,288.269989,284.779999,288.25,288.25,183500
19-08-2004,288.230011,288.23999,285.589996,286.179993,286.179993,174700
20-08-2004,286.170013,287.160004,285.540009,286.970001,286.970001,157800
23-08-2004,286.929993,287.829987,285.679993,285.790009,285.790009,131500
24-08-2004,285.829987,286.329987,285.070007,285.73999,285.73999,176000
25-08-2004,285.350006,286.98999,285.290009,286.670013,286.670013,141500
26-08-2004,286.670013,287.450012,286.23999,286.380005,286.380005,125500
27-08-2004,286.450012,286.799988,286.230011,286.51001,286.51001,96700
30-08-2004,286.559998,287.75,285.869995,287,287,118700
31-08-2004,287.059998,290.589996,286.98999,290.549988,290.549988,205900
01-09-2004,290.429993,291.380005,289.75,291.109985,291.109985,228000
02-09-2004,291.160004,293.109985,291.160004,293.029999,293.029999,216900
03-09-2004,293.029999,293.519989,291.230011,292.25,292.25,144500
07-09-2004,292.029999,293.559998,292.029999,293.559998,293.559998,186000
08-09-2004,293.600006,293.600006,290.149994,290.75,290.75,228100
09-09-2004,290.720001,293.119995,290.660004,292.119995,292.119995,208900
10-09-2004,292.140015,293.440002,290.829987,292.910004,292.910004,183500
13-09-2004,292.950012,293.179993,290.609985,291.049988,291.049988,203300
14-09-2004,291.049988,291.890015,290.48999,291.209991,291.209991,195900
15-09-2004,291.209991,292.170013,289.75,291.630005,291.630005,221200
16-09-2004,291.549988,294.309998,291.299988,294.25,294.25,202900
17-09-2004,294.190002,296.059998,294.190002,295.359985,295.359985,299400
20-09-2004,295.339996,295.48999,294.109985,294.700012,294.700012,162500
21-09-2004,294.709991,296.450012,294.700012,295.850006,295.850006,181100
22-09-2004,295.850006,295.850006,293.799988,294.679993,294.679993,207800
23-09-2004,294.720001,294.98999,292.98999,293.079987,293.079987,207300
24-09-2004,293.079987,293.640015,292.070007,292.980011,292.980011,193600
27-09-2004,293.01001,294.140015,291.920013,293.890015,293.890015,187500
28-09-2004,293.790009,295.869995,293.790009,295.570007,295.570007,171100
29-09-2004,294.359985,294.480011,293.029999,294.480011,294.480011,209900
30-09-2004,294.429993,295.359985,293.790009,295.329987,295.329987,231700
01-10-2004,295.339996,298.350006,295.299988,298.320007,298.320007,218500
04-10-2004,298.329987,299.600006,298.329987,299.179993,299.179993,214700
05-10-2004,299.209991,300.299988,299,299.850006,299.850006,206200
06-10-2004,299.850006,301.350006,299.269989,301.350006,301.350006,197400
07-10-2004,301.350006,301.549988,299.019989,299.070007,299.070007,153900
08-10-2004,299.070007,300.269989,298.559998,300.079987,300.079987,168700
11-10-2004,300.059998,300.390015,299.609985,300.170013,300.170013,137400
12-10-2004,300.079987,302.410004,299.190002,302.269989,302.269989,199500
13-10-2004,302.269989,302.880005,297.809998,299.130005,299.130005,238100
14-10-2004,299.130005,299.730011,298.420013,299.130005,299.130005,168400
15-10-2004,299.230011,302.290009,299.230011,301.630005,301.630005,224200
18-10-2004,301.600006,302.160004,300.670013,301.429993,301.429993,202000
19-10-2004,301.429993,302.209991,299.600006,299.75,299.75,220200
20-10-2004,299.850006,301.109985,298.809998,300.929993,300.929993,274500
21-10-2004,300.950012,301.529999,299.480011,300.670013,300.670013,233000
22-10-2004,300.720001,304.359985,300.619995,303.480011,303.480011,226900
25-10-2004,303.380005,310.470001,303.380005,310.380005,310.380005,310600
26-10-2004,310.399994,314.540009,309.649994,314.540009,314.540009,301500
27-10-2004,314.390015,314.589996,311.459991,312.410004,312.410004,265600
